Date,Centre_Name,Commodity_Name,Price
20-03-13,JODHPUR,Onion,1400
20-03-13,KOTA,Onion,NA
20-03-13,PATNA,Onion,1400
20-03-13,BHAGALPUR,Onion,NA
20-03-13,RANCHI,Onion,NA
20-03-13,BHUBANESHWAR,Onion,1500
20-03-13,CUTTACK,Onion,NA
20-03-13,SAMBALPUR,Onion,1450
20-03-13,ROURKELA,Onion,1500
20-03-13,KOLKATA,Onion,1000
20-03-13,SILIGURI,Onion,1600
20-03-13,PORT BLAIR,Onion,2600
20-03-13,ITANAGAR,Onion,NA
20-03-13,GUWAHATI,Onion,NA
20-03-13,SHILLONG,Onion,1800
20-03-13,AIZWAL,Onion,NA
20-03-13,DIMAPUR,Onion,NA
20-03-13,AGARTALA,Onion,1900
20-03-13,VIJAYWADA,Onion,1533
20-03-13,VISAKHAPATNAM,Onion,1733
20-03-13,BENGALURU,Onion,1700
20-03-13,DHARWAD,Onion,1950
20-03-13,T.PURAM,Onion,3900
20-03-13,ERNAKULAM,Onion,3600
20-03-13,KOZHIKODE,Onion,3600
20-03-13,PUDUCHERRY,Onion,1600
20-03-13,CHENNAI,Onion,1300
20-03-13,DINDIGUL,Onion,NA
20-03-13,THIRUCHIRAPALLI,Onion,1300
20-03-13,HYDERABAD,Onion,1600
21-03-13,CHANDIGARH,Onion,800
21-03-13,DELHI,Onion,1150
21-03-13,HISAR,Onion,2500
21-03-13,KARNAL,Onion,1800
21-03-13,SHIMLA,Onion,1600
21-03-13,MANDI,Onion,1700
21-03-13,SRINAGAR,Onion,NA
21-03-13,JAMMU,Onion,NA
21-03-13,AMRITSAR,Onion,1300
21-03-13,LUDHIANA,Onion,1500
21-03-13,BATHINDA,Onion,1000
21-03-13,LUCKNOW,Onion,1500
21-03-13,KANPUR,Onion,1500
21-03-13,VARANASI,Onion,2000
21-03-13,AGRA,Onion,1600
21-03-13,DEHRADUN,Onion,1900
21-03-13,RAIPUR,Onion,1500
21-03-13,PANAJI,Onion,NA
21-03-13,AHMEDABAD,Onion,1250
21-03-13,RAJKOT,Onion,955
21-03-13,BHOPAL,Onion,1000
21-03-13,INDORE,Onion,975
21-03-13,GWALIOR,Onion,2500
21-03-13,JABALPUR,Onion,1600
21-03-13,MUMBAI,Onion,1150
21-03-13,NAGPUR,Onion,1200
21-03-13,JAIPUR,Onion,1100
21-03-13,JODHPUR,Onion,1500
21-03-13,KOTA,Onion,1500
21-03-13,PATNA,Onion,NA
21-03-13,BHAGALPUR,Onion,1200
21-03-13,RANCHI,Onion,NA
21-03-13,BHUBANESHWAR,Onion,1500
21-03-13,CUTTACK,Onion,1500
21-03-13,SAMBALPUR,Onion,1450
21-03-13,ROURKELA,Onion,1500
21-03-13,KOLKATA,Onion,1000
21-03-13,SILIGURI,Onion,1600
21-03-13,PORT BLAIR,Onion,NA
21-03-13,ITANAGAR,Onion,NA
21-03-13,GUWAHATI,Onion,NA
21-03-13,SHILLONG,Onion,1800
21-03-13,AIZWAL,Onion,NA
21-03-13,DIMAPUR,Onion,3200
21-03-13,AGARTALA,Onion,1900
21-03-13,VIJAYWADA,Onion,1633
21-03-13,VISAKHAPATNAM,Onion,1733
21-03-13,BENGALURU,Onion,1700
21-03-13,DHARWAD,Onion,1950
21-03-13,T.PURAM,Onion,3900
21-03-13,ERNAKULAM,Onion,3600
21-03-13,KOZHIKODE,Onion,3600
21-03-13,PUDUCHERRY,Onion,1600
21-03-13,CHENNAI,Onion,1000
21-03-13,DINDIGUL,Onion,NA
21-03-13,THIRUCHIRAPALLI,Onion,1300
21-03-13,HYDERABAD,Onion,1600
22-03-13,CHANDIGARH,Onion,800
22-03-13,DELHI,Onion,1150
22-03-13,HISAR,Onion,2500
22-03-13,KARNAL,Onion,1800
22-03-13,SHIMLA,Onion,1600
22-03-13,MANDI,Onion,1700
22-03-13,SRINAGAR,Onion,NA
22-03-13,JAMMU,Onion,1600
22-03-13,AMRITSAR,Onion,1300
22-03-13,LUDHIANA,Onion,NA
22-03-13,BATHINDA,Onion,NA
22-03-13,LUCKNOW,Onion,1500
22-03-13,KANPUR,Onion,1500
22-03-13,VARANASI,Onion,2000
22-03-13,AGRA,Onion,1600
22-03-13,DEHRADUN,Onion,1900
22-03-13,RAIPUR,Onion,1500
22-03-13,PANAJI,Onion,NA
22-03-13,AHMEDABAD,Onion,1250
22-03-13,RAJKOT,Onion,900
22-03-13,BHOPAL,Onion,NA
22-03-13,INDORE,Onion,975
22-03-13,GWALIOR,Onion,2500
22-03-13,JABALPUR,Onion,1600
22-03-13,MUMBAI,Onion,1050
22-03-13,NAGPUR,Onion,1200
22-03-13,JAIPUR,Onion,NA
22-03-13,JODHPUR,Onion,1500
22-03-13,KOTA,Onion,NA
22-03-13,PATNA,Onion,NA
22-03-13,BHAGALPUR,Onion,NA
22-03-13,RANCHI,Onion,NA
22-03-13,BHUBANESHWAR,Onion,1500
22-03-13,CUTTACK,Onion,1500
22-03-13,SAMBALPUR,Onion,1450
22-03-13,ROURKELA,Onion,1500
22-03-13,KOLKATA,Onion,1000
22-03-13,SILIGURI,Onion,1600
22-03-13,PORT BLAIR,Onion,NA
22-03-13,ITANAGAR,Onion,NA
22-03-13,GUWAHATI,Onion,NA
22-03-13,SHILLONG,Onion,1800
22-03-13,AIZWAL,Onion,NA
22-03-13,DIMAPUR,Onion,NA
22-03-13,AGARTALA,Onion,NA
22-03-13,VIJAYWADA,Onion,1633
22-03-13,VISAKHAPATNAM,Onion,1733
22-03-13,BENGALURU,Onion,1700
22-03-13,DHARWAD,Onion,1950
22-03-13,T.PURAM,Onion,3900
22-03-13,ERNAKULAM,Onion,3600
22-03-13,KOZHIKODE,Onion,3600
22-03-13,PUDUCHERRY,Onion,1600
22-03-13,CHENNAI,Onion,1200
22-03-13,DINDIGUL,Onion,NA
22-03-13,THIRUCHIRAPALLI,Onion,1300
22-03-13,HYDERABAD,Onion,1600
25-03-13,CHANDIGARH,Onion,800
25-03-13,DELHI,Onion,1125
25-03-13,HISAR,Onion,2500
25-03-13,KARNAL,Onion,1800
25-03-13,SHIMLA,Onion,1600
25-03-13,MANDI,Onion,1700
25-03-13,SRINAGAR,Onion,NA
25-03-13,JAMMU,Onion,1600
25-03-13,AMRITSAR,Onion,1300
25-03-13,LUDHIANA,Onion,1500
25-03-13,BATHINDA,Onion,1000
25-03-13,LUCKNOW,Onion,1500
25-03-13,KANPUR,Onion,1500
25-03-13,VARANASI,Onion,2000
25-03-13,AGRA,Onion,1600
25-03-13,DEHRADUN,Onion,NA
25-03-13,RAIPUR,Onion,1500
25-03-13,PANAJI,Onion,NA
25-03-13,AHMEDABAD,Onion,1250
25-03-13,RAJKOT,Onion,900
25-03-13,BHOPAL,Onion,NA
25-03-13,INDORE,Onion,975
25-03-13,GWALIOR,Onion,1800
25-03-13,JABALPUR,Onion,1600
25-03-13,MUMBAI,Onion,1200
25-03-13,NAGPUR,Onion,1100
25-03-13,JAIPUR,Onion,1100
25-03-13,JODHPUR,Onion,NA
25-03-13,KOTA,Onion,1500
25-03-13,PATNA,Onion,1400
25-03-13,BHAGALPUR,Onion,1200
25-03-13,RANCHI,Onion,NA
25-03-13,BHUBANESHWAR,Onion,1500
25-03-13,CUTTACK,Onion,1500
25-03-13,SAMBALPUR,Onion,1450
25-03-13,ROURKELA,Onion,1400
25-03-13,KOLKATA,Onion,1000
25-03-13,SILIGURI,Onion,1200
25-03-13,PORT BLAIR,Onion,NA
25-03-13,ITANAGAR,Onion,NA
25-03-13,GUWAHATI,Onion,NA
25-03-13,SHILLONG,Onion,1800
25-03-13,AIZWAL,Onion,NA
25-03-13,DIMAPUR,Onion,3200
25-03-13,AGARTALA,Onion,1900
25-03-13,VIJAYWADA,Onion,1533
25-03-13,VISAKHAPATNAM,Onion,1733
25-03-13,BENGALURU,Onion,1700
25-03-13,DHARWAD,Onion,1900
25-03-13,T.PURAM,Onion,3900
25-03-13,ERNAKULAM,Onion,3600
25-03-13,KOZHIKODE,Onion,3600
25-03-13,PUDUCHERRY,Onion,1600
25-03-13,CHENNAI,Onion,1200
25-03-13,DINDIGUL,Onion,NA
25-03-13,THIRUCHIRAPALLI,Onion,1300
25-03-13,HYDERABAD,Onion,1600
26-03-13,CHANDIGARH,Onion,800
26-03-13,DELHI,Onion,1125
26-03-13,HISAR,Onion,2500
26-03-13,KARNAL,Onion,1800
26-03-13,SHIMLA,Onion,1600
26-03-13,MANDI,Onion,NA
26-03-13,SRINAGAR,Onion,NA
26-03-13,JAMMU,Onion,1600
26-03-13,AMRITSAR,Onion,1200
26-03-13,LUDHIANA,Onion,NA
26-03-13,BATHINDA,Onion,1000
26-03-13,LUCKNOW,Onion,NA
26-03-13,KANPUR,Onion,NA
26-03-13,VARANASI,Onion,NA
26-03-13,AGRA,Onion,NA
26-03-13,DEHRADUN,Onion,NA
26-03-13,RAIPUR,Onion,NA
26-03-13,PANAJI,Onion,NA
26-03-13,AHMEDABAD,Onion,1500
26-03-13,RAJKOT,Onion,1075
26-03-13,BHOPAL,Onion,1000
26-03-13,INDORE,Onion,975
26-03-13,GWALIOR,Onion,NA
26-03-13,JABALPUR,Onion,1600
26-03-13,MUMBAI,Onion,950
26-03-13,NAGPUR,Onion,1100
26-03-13,JAIPUR,Onion,NA
26-03-13,JODHPUR,Onion,NA
26-03-13,KOTA,Onion,NA
26-03-13,PATNA,Onion,1400
26-03-13,BHAGALPUR,Onion,1800
26-03-13,RANCHI,Onion,NA
26-03-13,BHUBANESHWAR,Onion,1500
26-03-13,CUTTACK,Onion,1500
26-03-13,SAMBALPUR,Onion,1450
26-03-13,ROURKELA,Onion,1400
26-03-13,KOLKATA,Onion,1000
26-03-13,SILIGURI,Onion,1200
26-03-13,PORT BLAIR,Onion,NA
26-03-13,ITANAGAR,Onion,NA
26-03-13,GUWAHATI,Onion,NA
26-03-13,SHILLONG,Onion,1800
26-03-13,AIZWAL,Onion,NA
26-03-13,DIMAPUR,Onion,3200
26-03-13,AGARTALA,Onion,1900
26-03-13,VIJAYWADA,Onion,1533
26-03-13,VISAKHAPATNAM,Onion,1767
26-03-13,BENGALURU,Onion,1600
26-03-13,DHARWAD,Onion,1900
26-03-13,T.PURAM,Onion,3900
26-03-13,ERNAKULAM,Onion,3600
26-03-13,KOZHIKODE,Onion,3600
26-03-13,PUDUCHERRY,Onion,1600
26-03-13,CHENNAI,Onion,1200
26-03-13,DINDIGUL,Onion,NA
26-03-13,THIRUCHIRAPALLI,Onion,1300
26-03-13,HYDERABAD,Onion,1300
28-03-13,CHANDIGARH,Onion,800
28-03-13,DELHI,Onion,1125
28-03-13,HISAR,Onion,2500
28-03-13,KARNAL,Onion,1800
28-03-13,SHIMLA,Onion,1600
28-03-13,MANDI,Onion,1700
28-03-13,SRINAGAR,Onion,NA
28-03-13,JAMMU,Onion,1600
28-03-13,AMRITSAR,Onion,1200
28-03-13,LUDHIANA,Onion,NA
28-03-13,BATHINDA,Onion,NA
28-03-13,LUCKNOW,Onion,1500
28-03-13,KANPUR,Onion,1500
28-03-13,VARANASI,Onion,2000
28-03-13,AGRA,Onion,1600
28-03-13,DEHRADUN,Onion,NA
28-03-13,RAIPUR,Onion,1500
28-03-13,PANAJI,Onion,NA
28-03-13,AHMEDABAD,Onion,1500
28-03-13,RAJKOT,Onion,1050
28-03-13,BHOPAL,Onion,1000
28-03-13,INDORE,Onion,975
28-03-13,GWALIOR,Onion,NA
28-03-13,JABALPUR,Onion,NA
28-03-13,MUMBAI,Onion,1050
28-03-13,NAGPUR,Onion,1100
28-03-13,JAIPUR,Onion,1100
28-03-13,JODHPUR,Onion,1600
28-03-13,KOTA,Onion,NA
28-03-13,PATNA,Onion,NA
28-03-13,BHAGALPUR,Onion,NA
28-03-13,RANCHI,Onion,NA
28-03-13,BHUBANESHWAR,Onion,NA
28-03-13,CUTTACK,Onion,NA
28-03-13,SAMBALPUR,Onion,NA
28-03-13,ROURKELA,Onion,NA
28-03-13,KOLKATA,Onion,1000
28-03-13,SILIGURI,Onion,1200
28-03-13,PORT BLAIR,Onion,2600
28-03-13,ITANAGAR,Onion,NA
28-03-13,GUWAHATI,Onion,NA
28-03-13,SHILLONG,Onion,1800
28-03-13,AIZWAL,Onion,NA
28-03-13,DIMAPUR,Onion,2800
28-03-13,AGARTALA,Onion,1900
28-03-13,VIJAYWADA,Onion,1600
28-03-13,VISAKHAPATNAM,Onion,1767
28-03-13,BENGALURU,Onion,1600
28-03-13,DHARWAD,Onion,1900
28-03-13,T.PURAM,Onion,NA
28-03-13,ERNAKULAM,Onion,NA
28-03-13,KOZHIKODE,Onion,NA
28-03-13,PUDUCHERRY,Onion,1600
28-03-13,CHENNAI,Onion,1200
28-03-13,DINDIGUL,Onion,NA
28-03-13,THIRUCHIRAPALLI,Onion,1300
28-03-13,HYDERABAD,Onion,1300
01-04-13,CHANDIGARH,Onion,800
01-04-13,DELHI,Onion,1163
01-04-13,HISAR,Onion,2500
01-04-13,KARNAL,Onion,1800
01-04-13,SHIMLA,Onion,1600
01-04-13,MANDI,Onion,1700
01-04-13,SRINAGAR,Onion,NA
01-04-13,JAMMU,Onion,1500
01-04-13,AMRITSAR,Onion,1200
01-04-13,LUDHIANA,Onion,2000
01-04-13,BATHINDA,Onion,1000
01-04-13,LUCKNOW,Onion,1500
01-04-13,KANPUR,Onion,1500
01-04-13,VARANASI,Onion,2000
01-04-13,AGRA,Onion,1600
01-04-13,DEHRADUN,Onion,1600
01-04-13,RAIPUR,Onion,1500
01-04-13,PANAJI,Onion,NA
01-04-13,AHMEDABAD,Onion,1250
01-04-13,RAJKOT,Onion,1050
01-04-13,BHOPAL,Onion,NA
01-04-13,INDORE,Onion,1000
01-04-13,GWALIOR,Onion,1800
01-04-13,JABALPUR,Onion,1500
01-04-13,MUMBAI,Onion,1150
01-04-13,NAGPUR,Onion,1100
01-04-13,JAIPUR,Onion,1100
01-04-13,JODHPUR,Onion,1600
01-04-13,KOTA,Onion,NA
01-04-13,PATNA,Onion,1400
01-04-13,BHAGALPUR,Onion,1200
01-04-13,RANCHI,Onion,NA
01-04-13,BHUBANESHWAR,Onion,NA
01-04-13,CUTTACK,Onion,NA
01-04-13,SAMBALPUR,Onion,NA
01-04-13,ROURKELA,Onion,NA
01-04-13,KOLKATA,Onion,900
01-04-13,SILIGURI,Onion,1200
01-04-13,PORT BLAIR,Onion,NA
01-04-13,ITANAGAR,Onion,NA
01-04-13,GUWAHATI,Onion,NA
01-04-13,SHILLONG,Onion,NA
01-04-13,AIZWAL,Onion,NA
01-04-13,DIMAPUR,Onion,2800
01-04-13,AGARTALA,Onion,1900
01-04-13,VIJAYWADA,Onion,1633
01-04-13,VISAKHAPATNAM,Onion,1633
01-04-13,BENGALURU,Onion,1600
01-04-13,DHARWAD,Onion,1900
01-04-13,T.PURAM,Onion,3900
01-04-13,ERNAKULAM,Onion,3600
01-04-13,KOZHIKODE,Onion,3600
01-04-13,PUDUCHERRY,Onion,1700
01-04-13,CHENNAI,Onion,1200
01-04-13,DINDIGUL,Onion,NA
01-04-13,THIRUCHIRAPALLI,Onion,1300
01-04-13,HYDERABAD,Onion,1400
02-04-13,CHANDIGARH,Onion,800
02-04-13,DELHI,Onion,1163
02-04-13,HISAR,Onion,2500
02-04-13,KARNAL,Onion,1800
02-04-13,SHIMLA,Onion,1600
02-04-13,MANDI,Onion,1700
02-04-13,SRINAGAR,Onion,NA
02-04-13,JAMMU,Onion,1500
02-04-13,AMRITSAR,Onion,1200
02-04-13,LUDHIANA,Onion,NA
02-04-13,BATHINDA,Onion,1000
02-04-13,LUCKNOW,Onion,1500
02-04-13,KANPUR,Onion,1500
02-04-13,VARANASI,Onion,2000
02-04-13,AGRA,Onion,1600
02-04-13,DEHRADUN,Onion,1600
02-04-13,RAIPUR,Onion,1500
02-04-13,PANAJI,Onion,NA
02-04-13,AHMEDABAD,Onion,1250
02-04-13,RAJKOT,Onion,1050
02-04-13,BHOPAL,Onion,1000
02-04-13,INDORE,Onion,1000
02-04-13,GWALIOR,Onion,1800
02-04-13,JABALPUR,Onion,1500
02-04-13,MUMBAI,Onion,1150
02-04-13,NAGPUR,Onion,1100
02-04-13,JAIPUR,Onion,1100
02-04-13,JODHPUR,Onion,1600
02-04-13,KOTA,Onion,1500
02-04-13,PATNA,Onion,1400
02-04-13,BHAGALPUR,Onion,1200
02-04-13,RANCHI,Onion,NA
02-04-13,BHUBANESHWAR,Onion,1500
02-04-13,CUTTACK,Onion,1500
02-04-13,SAMBALPUR,Onion,1500
02-04-13,ROURKELA,Onion,1400
02-04-13,KOLKATA,Onion,900
02-04-13,SILIGURI,Onion,1200
02-04-13,PORT BLAIR,Onion,NA
02-04-13,ITANAGAR,Onion,2900
02-04-13,GUWAHATI,Onion,NA
02-04-13,SHILLONG,Onion,1800
02-04-13,AIZWAL,Onion,NA
02-04-13,DIMAPUR,Onion,2800
02-04-13,AGARTALA,Onion,1900
02-04-13,VIJAYWADA,Onion,1633
02-04-13,VISAKHAPATNAM,Onion,1633
02-04-13,BENGALURU,Onion,1600
02-04-13,DHARWAD,Onion,1900
02-04-13,T.PURAM,Onion,3900
02-04-13,ERNAKULAM,Onion,3400
02-04-13,KOZHIKODE,Onion,3500
02-04-13,PUDUCHERRY,Onion,1700
02-04-13,CHENNAI,Onion,1200
02-04-13,DINDIGUL,Onion,NA
02-04-13,THIRUCHIRAPALLI,Onion,1200
02-04-13,HYDERABAD,Onion,1400
03-04-13,CHANDIGARH,Onion,800
03-04-13,DELHI,Onion,1188
03-04-13,HISAR,Onion,2500
03-04-13,KARNAL,Onion,1800
03-04-13,SHIMLA,Onion,1700
03-04-13,MANDI,Onion,NA
03-04-13,SRINAGAR,Onion,NA
03-04-13,JAMMU,Onion,1700
03-04-13,AMRITSAR,Onion,1200
03-04-13,LUDHIANA,Onion,NA
03-04-13,BATHINDA,Onion,1000
03-04-13,LUCKNOW,Onion,1500
03-04-13,KANPUR,Onion,1500
03-04-13,VARANASI,Onion,2000
03-04-13,AGRA,Onion,1600
03-04-13,DEHRADUN,Onion,1600
03-04-13,RAIPUR,Onion,1500
03-04-13,PANAJI,Onion,NA
03-04-13,AHMEDABAD,Onion,1250
03-04-13,RAJKOT,Onion,1000
03-04-13,BHOPAL,Onion,NA
03-04-13,INDORE,Onion,1000
03-04-13,GWALIOR,Onion,1800
03-04-13,JABALPUR,Onion,NA
03-04-13,MUMBAI,Onion,1200
03-04-13,NAGPUR,Onion,1123
03-04-13,JAIPUR,Onion,NA
03-04-13,JODHPUR,Onion,NA
03-04-13,KOTA,Onion,NA
03-04-13,PATNA,Onion,1400
03-04-13,BHAGALPUR,Onion,1300
03-04-13,RANCHI,Onion,NA
03-04-13,BHUBANESHWAR,Onion,1480
03-04-13,CUTTACK,Onion,1500
03-04-13,SAMBALPUR,Onion,1500
03-04-13,ROURKELA,Onion,1400
03-04-13,KOLKATA,Onion,900
03-04-13,SILIGURI,Onion,1200
03-04-13,PORT BLAIR,Onion,2600
03-04-13,ITANAGAR,Onion,2900
03-04-13,GUWAHATI,Onion,NA
03-04-13,SHILLONG,Onion,1800
03-04-13,AIZWAL,Onion,NA
03-04-13,DIMAPUR,Onion,2800
03-04-13,AGARTALA,Onion,1900
03-04-13,VIJAYWADA,Onion,1633
03-04-13,VISAKHAPATNAM,Onion,1633
03-04-13,BENGALURU,Onion,1600
03-04-13,DHARWAD,Onion,1900
03-04-13,T.PURAM,Onion,3900
03-04-13,ERNAKULAM,Onion,3200
03-04-13,KOZHIKODE,Onion,3500
03-04-13,PUDUCHERRY,Onion,1600
03-04-13,CHENNAI,Onion,1400
03-04-13,DINDIGUL,Onion,NA
03-04-13,THIRUCHIRAPALLI,Onion,1200
03-04-13,HYDERABAD,Onion,1400
04-04-13,CHANDIGARH,Onion,800
04-04-13,DELHI,Onion,1163
04-04-13,HISAR,Onion,2500
04-04-13,KARNAL,Onion,1800
04-04-13,SHIMLA,Onion,1800
04-04-13,MANDI,Onion,1700
04-04-13,SRINAGAR,Onion,NA
04-04-13,JAMMU,Onion,1700
04-04-13,AMRITSAR,Onion,1200
04-04-13,LUDHIANA,Onion,NA
04-04-13,BATHINDA,Onion,1000
04-04-13,LUCKNOW,Onion,1500
04-04-13,KANPUR,Onion,1500
04-04-13,VARANASI,Onion,2000
04-04-13,AGRA,Onion,1600
04-04-13,DEHRADUN,Onion,1600
04-04-13,RAIPUR,Onion,1500
04-04-13,PANAJI,Onion,NA
04-04-13,AHMEDABAD,Onion,1250
04-04-13,RAJKOT,Onion,1050
04-04-13,BHOPAL,Onion,1000
04-04-13,INDORE,Onion,1000
04-04-13,GWALIOR,Onion,1800
04-04-13,JABALPUR,Onion,1500
04-04-13,MUMBAI,Onion,1125
04-04-13,NAGPUR,Onion,1123
04-04-13,JAIPUR,Onion,1100
04-04-13,JODHPUR,Onion,NA
04-04-13,KOTA,Onion,NA
04-04-13,PATNA,Onion,1400
04-04-13,BHAGALPUR,Onion,1200
04-04-13,RANCHI,Onion,NA
04-04-13,BHUBANESHWAR,Onion,1450
04-04-13,CUTTACK,Onion,1500
04-04-13,SAMBALPUR,Onion,1500
04-04-13,ROURKELA,Onion,1400
04-04-13,KOLKATA,Onion,900
04-04-13,SILIGURI,Onion,1200
04-04-13,PORT BLAIR,Onion,2600
04-04-13,ITANAGAR,Onion,2900
04-04-13,GUWAHATI,Onion,NA
04-04-13,SHILLONG,Onion,1800
04-04-13,AIZWAL,Onion,NA
04-04-13,DIMAPUR,Onion,NA
04-04-13,AGARTALA,Onion,1900
04-04-13,VIJAYWADA,Onion,1633
04-04-13,VISAKHAPATNAM,Onion,1633
04-04-13,BENGALURU,Onion,1600
04-04-13,DHARWAD,Onion,1900
04-04-13,T.PURAM,Onion,3900
04-04-13,ERNAKULAM,Onion,3200
04-04-13,KOZHIKODE,Onion,3425
04-04-13,PUDUCHERRY,Onion,1600
04-04-13,CHENNAI,Onion,1200
04-04-13,DINDIGUL,Onion,NA
04-04-13,THIRUCHIRAPALLI,Onion,1200
04-04-13,HYDERABAD,Onion,1400
05-04-13,CHANDIGARH,Onion,800
05-04-13,DELHI,Onion,1150
05-04-13,HISAR,Onion,2500
05-04-13,KARNAL,Onion,1800
05-04-13,SHIMLA,Onion,1800
05-04-13,MANDI,Onion,1700
05-04-13,SRINAGAR,Onion,NA
05-04-13,JAMMU,Onion,1700
05-04-13,AMRITSAR,Onion,1200
05-04-13,LUDHIANA,Onion,NA
05-04-13,BATHINDA,Onion,1000
05-04-13,LUCKNOW,Onion,NA
05-04-13,KANPUR,Onion,NA
05-04-13,VARANASI,Onion,NA
05-04-13,AGRA,Onion,NA
05-04-13,DEHRADUN,Onion,NA
05-04-13,RAIPUR,Onion,1500
05-04-13,PANAJI,Onion,NA
05-04-13,AHMEDABAD,Onion,1250
05-04-13,RAJKOT,Onion,1060
05-04-13,BHOPAL,Onion,NA
05-04-13,INDORE,Onion,1000
05-04-13,GWALIOR,Onion,1800
05-04-13,JABALPUR,Onion,1500
05-04-13,MUMBAI,Onion,1125
05-04-13,NAGPUR,Onion,1123
05-04-13,JAIPUR,Onion,1100
05-04-13,JODHPUR,Onion,1600
05-04-13,KOTA,Onion,NA
05-04-13,PATNA,Onion,1400
05-04-13,BHAGALPUR,Onion,1200
05-04-13,RANCHI,Onion,NA
05-04-13,BHUBANESHWAR,Onion,1450
05-04-13,CUTTACK,Onion,1500
05-04-13,SAMBALPUR,Onion,1500
05-04-13,ROURKELA,Onion,1400
05-04-13,KOLKATA,Onion,900
05-04-13,SILIGURI,Onion,1200
05-04-13,PORT BLAIR,Onion,2600
05-04-13,ITANAGAR,Onion,2900
05-04-13,GUWAHATI,Onion,NA
05-04-13,SHILLONG,Onion,1800
05-04-13,AIZWAL,Onion,NA
05-04-13,DIMAPUR,Onion,2000
05-04-13,AGARTALA,Onion,1900
05-04-13,VIJAYWADA,Onion,NA
05-04-13,VISAKHAPATNAM,Onion,NA
05-04-13,BENGALURU,Onion,NA
05-04-13,DHARWAD,Onion,NA
05-04-13,T.PURAM,Onion,3900
05-04-13,ERNAKULAM,Onion,3200
05-04-13,KOZHIKODE,Onion,3425
05-04-13,PUDUCHERRY,Onion,1600
05-04-13,CHENNAI,Onion,1000
05-04-13,DINDIGUL,Onion,NA
05-04-13,THIRUCHIRAPALLI,Onion,1200
05-04-13,HYDERABAD,Onion,NA
08-04-13,CHANDIGARH,Onion,800
08-04-13,DELHI,Onion,1038
08-04-13,HISAR,Onion,2500
08-04-13,KARNAL,Onion,1700
08-04-13,SHIMLA,Onion,1600
08-04-13,MANDI,Onion,1700
08-04-13,SRINAGAR,Onion,NA
08-04-13,JAMMU,Onion,1500
08-04-13,AMRITSAR,Onion,1200
08-04-13,LUDHIANA,Onion,NA
08-04-13,BATHINDA,Onion,NA
08-04-13,LUCKNOW,Onion,1500
08-04-13,KANPUR,Onion,1500
08-04-13,VARANASI,Onion,2000
08-04-13,AGRA,Onion,1600
08-04-13,DEHRADUN,Onion,1600
08-04-13,RAIPUR,Onion,1500
08-04-13,PANAJI,Onion,NA
08-04-13,AHMEDABAD,Onion,1250
08-04-13,RAJKOT,Onion,900
08-04-13,BHOPAL,Onion,1000
08-04-13,INDORE,Onion,1000
08-04-13,GWALIOR,Onion,1800
08-04-13,JABALPUR,Onion,1500
08-04-13,MUMBAI,Onion,1100
08-04-13,NAGPUR,Onion,1130
08-04-13,JAIPUR,Onion,1100
08-04-13,JODHPUR,Onion,NA
08-04-13,KOTA,Onion,1700
08-04-13,PATNA,Onion,1400
08-04-13,BHAGALPUR,Onion,1200
08-04-13,RANCHI,Onion,NA
08-04-13,BHUBANESHWAR,Onion,1450
08-04-13,CUTTACK,Onion,1500
08-04-13,SAMBALPUR,Onion,1500
08-04-13,ROURKELA,Onion,1400
08-04-13,KOLKATA,Onion,900
08-04-13,SILIGURI,Onion,1200
08-04-13,PORT BLAIR,Onion,NA
08-04-13,ITANAGAR,Onion,2900
08-04-13,GUWAHATI,Onion,NA
08-04-13,SHILLONG,Onion,1800
08-04-13,AIZWAL,Onion,NA
08-04-13,DIMAPUR,Onion,2000
08-04-13,AGARTALA,Onion,1900
08-04-13,VIJAYWADA,Onion,1633
08-04-13,VISAKHAPATNAM,Onion,1633
08-04-13,BENGALURU,Onion,1300
08-04-13,DHARWAD,Onion,2050
08-04-13,T.PURAM,Onion,3900
08-04-13,ERNAKULAM,Onion,3200
08-04-13,KOZHIKODE,Onion,3425
08-04-13,PUDUCHERRY,Onion,1600
08-04-13,CHENNAI,Onion,1000
08-04-13,DINDIGUL,Onion,NA
08-04-13,THIRUCHIRAPALLI,Onion,1200
08-04-13,HYDERABAD,Onion,1400
09-04-13,CHANDIGARH,Onion,800
09-04-13,DELHI,Onion,1038
09-04-13,HISAR,Onion,2500
09-04-13,KARNAL,Onion,1600
09-04-13,SHIMLA,Onion,1600
09-04-13,MANDI,Onion,1700
09-04-13,SRINAGAR,Onion,NA
09-04-13,JAMMU,Onion,1500
09-04-13,AMRITSAR,Onion,1200
09-04-13,LUDHIANA,Onion,NA
09-04-13,BATHINDA,Onion,900
09-04-13,LUCKNOW,Onion,1500
09-04-13,KANPUR,Onion,1500
09-04-13,VARANASI,Onion,2000
09-04-13,AGRA,Onion,1600
09-04-13,DEHRADUN,Onion,1600
09-04-13,RAIPUR,Onion,1500
09-04-13,PANAJI,Onion,NA
09-04-13,AHMEDABAD,Onion,1250
09-04-13,RAJKOT,Onion,925
09-04-13,BHOPAL,Onion,NA
09-04-13,INDORE,Onion,900
09-04-13,GWALIOR,Onion,1800
09-04-13,JABALPUR,Onion,1500
09-04-13,MUMBAI,Onion,1025
09-04-13,NAGPUR,Onion,1130
09-04-13,JAIPUR,Onion,1100
09-04-13,JODHPUR,Onion,1200
